fid,state
11781,UT
11782,UT
11783,UT
11784,UT
11785,UT
11786,UT
11787,UT
11788,UT
11789,UT
11790,UT
11791,UT
11792,UT
11793,UT
11794,UT
11795,UT
11796,UT
11797,UT
11798,UT
11799,UT
11800,UT
11801,UT
11802,UT
11803,UT
11804,UT
11805,UT
11806,UT
11807,UT
11808,UT
11809,UT
11810,UT
11811,UT
11812,UT
11813,UT
11814,UT
11815,NV
11816,UT
11817,AZ
11818,AZ
11819,UT
11820,UT
11821,AZ
11822,UT
11823,UT
11824,UT
11825,UT
11826,UT
11827,NV
11828,UT
11829,UT
11830,NV
11831,UT
11832,NV
11833,NV
11834,NV
11835,NV
11836,NV
11837,NV
11838,NV
11839,NV
11840,NV
11841,NV
11842,NV
11843,NV
11844,NV
11845,NV
11846,NV
11847,NV
11848,NV
11849,AZ
11850,AZ
11851,AZ
11852,AZ
11853,AZ
11854,AZ
11855,NV
11856,NV
11857,AZ
11858,AZ
11859,AZ
11860,AZ
11861,AZ
11862,AZ
11863,AZ
11864,AZ
11865,AZ
11866,AZ
11867,AZ
11868,AZ
11869,AZ
11870,AZ
11871,AZ
11872,AZ
11873,AZ
11874,AZ
11875,AZ
11876,AZ
11877,AZ
11878,AZ
11879,AZ
11880,AZ
11881,AZ
11882,AZ
11883,AZ
11884,AZ
11885,AZ
11886,AZ
11887,AZ
11888,AZ
11889,AZ
11890,AZ
11891,AZ
11892,AZ
11893,AZ
11894,AZ
11895,AZ
11896,AZ
11897,AZ
11898,AZ
11899,AZ
11900,AZ
11901,AZ
11902,AZ
11903,AZ
11904,AZ
11905,AZ
11906,AZ
11907,AZ
11908,AZ
11909,AZ
11910,AZ
11911,AZ
11912,AZ
11913,AZ
11914,AZ
11915,AZ
11916,AZ
11917,AZ
11918,AZ
11919,AZ
11920,AZ
11921,AZ
11922,AZ
11923,AZ
11924,AZ
11925,AZ
11926,AZ
11927,AZ
11928,AZ
11929,AZ
11930,AZ
11931,AZ
11932,AZ
11933,AZ
11934,AZ
11935,AZ
11936,AZ
11937,AZ
11938,AZ
11939,AZ
11940,AZ
11941,AZ
11942,AZ
11943,AZ
11944,AZ
11945,AZ
11946,AZ
11947,AZ
11948,AZ
11949,AZ
11950,AZ
11951,AZ
11952,AZ
11953,AZ
11954,AZ
11955,AZ
11956,AZ
11957,AZ
11958,AZ
11959,AZ
11960,AZ
11961,AZ
11962,AZ
11963,AZ
11964,AZ
11965,AZ
11966,AZ
11967,AZ
11968,AZ
11969,AZ
11970,AZ
11971,AZ
11972,AZ
11973,AZ
11974,AZ
11975,AZ
11976,AZ
11977,AZ
11978,AZ
11979,AZ
11980,AZ
11981,AZ
11982,AZ
11983,AZ
11984,AZ
11985,AZ
11986,AZ
11987,AZ
11988,AZ
11989,AZ
11990,AZ
11991,AZ
11992,AZ
11993,AZ
11994,AZ
11995,AZ
11996,AZ
11997,AZ
11998,AZ
11999,AZ
12000,AZ
12001,AZ
12002,AZ
12003,AZ
12004,AZ
12005,AZ
12006,AZ
12007,AZ
12008,AZ
12009,AZ
12010,AZ
12011,AZ
12012,AZ
12013,AZ
12014,AZ
12015,AZ
12016,AZ
12017,AZ
12018,AZ
12019,AZ
12020,AZ
12021,AZ
12022,AZ
12023,AZ
12024,AZ
12025,AZ
12026,AZ
12027,AZ
12028,AZ
12029,AZ
12030,AZ
12031,AZ
12032,AZ
12033,AZ
12034,AZ
12035,AZ
12036,AZ
12037,AZ
12038,AZ
12039,AZ
12040,AZ
12041,AZ
12042,AZ
12043,AZ
12044,AZ
12045,AZ
12046,AZ
12047,AZ
12048,AZ
12049,AZ
12050,AZ
12051,AZ
12052,AZ
12053,AZ
12054,AZ
12055,AZ
12056,AZ
12057,AZ
12058,AZ
12059,AZ
12060,AZ
12061,AZ
12062,AZ
12063,AZ
12064,AZ
12065,AZ
12066,CA
12067,AZ
12068,AZ
12069,AZ
12070,AZ
12071,CA
12072,AZ
12073,CA
12074,AZ
12075,AZ
12076,AZ
12077,AZ
12078,AZ
12079,CA
12080,CA
12081,CA
12082,CA
12083,CA
12084,CA
12085,AZ
12086,AZ
12087,CA
12088,CA
12089,CA
12090,AZ
12091,NV
12092,NV
12093,NV
12094,AZ
12095,AZ
12096,AZ
12097,AZ
12098,AZ
12099,AZ
12100,AZ
12101,NV
12102,CA
12103,CA
12104,CA
12105,CA
12106,AZ
12107,NM
12108,AZ
12109,AZ
12110,NM
12111,NM
12112,AZ
12113,AZ
12114,AZ
12115,AZ
12116,AZ
12117,AZ
12118,AZ
12119,AZ
12120,AZ
12121,AZ
12122,AZ
12123,AZ
12124,AZ
12125,AZ
12126,AZ
12127,AZ
12128,AZ
12129,AZ
12130,AZ
12131,AZ
12132,AZ
12133,AZ
12134,AZ
12135,AZ
12136,AZ
12137,AZ
12138,AZ
12139,AZ
12140,AZ
12141,AZ
12142,AZ
12143,AZ
12144,AZ
12145,AZ
12146,AZ
12147,AZ
12148,AZ
12149,AZ
12150,AZ
12151,AZ
12152,AZ
12153,AZ
12154,NM
12155,NM
12156,NM
12157,AZ
12158,NV
12159,NV
12160,NV
12161,NV
12162,NV
12163,NV
12164,NV
12165,NV
12166,NV
12167,NV
12168,NV
12169,NV
12170,NV
12171,NV
12172,NV
12173,NV
12174,NV
12175,NV
12176,NV
12177,NV
12178,NV
12179,NV
12180,NM
12181,NM
12182,NM
12183,NM
12184,NM
12185,NM
12186,NM
12187,NM
12188,NM
12189,NM
12190,NM
12191,NM
12192,NM
12193,NM
12194,NM
12195,NM
12196,NM
12197,NM
12198,NM
12199,NM
12200,NM
12201,NM
12202,NM
12203,NM
12204,NM
12205,NM
12206,NM
12207,NM
12208,NM
12209,NM
12210,NM
12211,NM
12212,NM
12213,NM
12214,NM
12215,NM
12216,NM
12217,NM
12218,NM
12219,NM
12220,NM
12221,NM
12222,NM
12223,NM
12224,NM
12225,NM
12226,NM
12227,NM
12228,NM
12229,NM
12230,NM
12231,NM
12232,NM
12233,NM
12234,NM
12235,NM
12236,NM
12237,NM
12238,NM
12239,NV
12240,NV
12241,NV
12242,NV
12243,NV
12244,NV
12245,NV
12246,NV
12247,NV
12248,NV
12249,NV
12250,NV
12251,NV
12252,NV
12253,NV
12254,CA
12255,CA
12256,CA
12257,NV
12258,CA
12259,CA
12260,CA
12261,CA
12262,CA
12263,CA
12264,CA
12265,CA
12266,CA
12267,CA
12268,CA
12269,CA
12270,CA
12271,CA
12272,CA
12273,CA
12274,CA
12275,CA
12276,NV
12277,CA
12278,CA
12279,NV
12280,NV
12281,NV
12282,CA
12283,CA
12284,CA
12285,CA
12286,CA
12287,CA
12288,CA
12289,NV
12290,NV
12291,NV
12292,NV
12293,NV
12294,NV
12295,NV
12296,NV
12297,NV
12298,NV
12299,NV
12300,NV
12301,NV
12302,NV
12303,NV
12304,NV
12305,NV
12306,NV
12307,NV
12308,NV
12309,NV
12310,NV
12311,NV
12312,NV
12313,NV
12314,NV
12315,NV
12316,NV
12317,NV
12318,NV
12319,NV
12320,NV
12321,NV
12322,NV
12323,NV
12324,NV
12325,NV
12326,NV
12327,NV
12328,NV
12329,NV
12330,NV
12331,NV
12332,NV
12333,NV
12334,NV
12335,NV
12336,NV
12337,NV
12338,NV
12339,NV
12340,NV
12341,NV
12342,NV
12343,NV
12344,NV
12345,NV
12346,NV
12347,NV
12348,NV
12349,NV
12350,NV
12351,NV
12352,NV
12353,NV
12354,NV
12355,NV
12356,NV
12357,NV
12358,NV
12359,NV
12360,NV
12361,NV
12362,NV
12363,NV
12364,NV
12365,NV
12366,NV
12367,NV
12368,NV
12369,CA
12370,CA
12371,CA
12372,OR
12373,CA
12374,CA
12375,CA
12376,CA
12377,CA
12378,CA
12379,CA
12380,CA
12381,CA
12382,CA
12383,CA
12384,CA
12385,CA
12386,CA
12387,CA
12388,CA
12389,CA
12390,CA
12391,CA
12392,CA
12393,CA
12394,CA
12395,CA
12396,CA
12397,CA
12398,CA
12399,CA
12400,CA
12401,CA
12402,CA
12403,CA
12404,CA
12405,CA
12406,CA
12407,CA
12408,CA
12409,CA
12410,CA
12411,CA
12412,CA
12413,CA
12414,CA
12415,CA
12416,CA
12417,CA
12418,CA
12419,CA
12420,CA
12421,CA
12422,CA
12423,CA
12424,CA
12425,CA
12426,CA
12427,CA
12428,CA
12429,CA
12430,CA
12431,CA
12432,CA
12433,CA
12434,CA
12435,CA
12436,CA
12437,CA
12438,CA
12439,CA
12440,CA
12441,CA
12442,CA
12443,CA
12444,CA
12445,CA
12446,CA
12447,CA
12448,CA
12449,CA
12450,CA
12451,CA
12452,CA
12453,CA
12454,CA
12455,CA
12456,CA
12457,CA
12458,CA
12459,CA
12460,CA
12461,CA
12462,CA
12463,CA
12464,CA
12465,CA
12466,CA
12467,CA
12468,CA
12469,CA
12470,CA
12471,CA
12472,CA
12473,CA
12474,CA
12475,CA
12476,CA
12477,CA
12478,CA
12479,CA
12480,CA
12481,CA
12482,CA
12483,CA
12484,CA
12485,CA
12486,CA
12487,CA
12488,CA
12489,CA
12490,CA
12491,CA
12492,CA
12493,CA
12494,CA
12495,CA
12496,CA
12497,CA
12498,CA
12499,CA
12500,CA
12501,CA
12502,CA
12503,CA
12504,CA
12505,CA
12506,CA
12507,CA
12508,CA
12509,CA
12510,CA
12511,CA
12512,CA
12513,CA
12514,CA
12515,CA
12516,CA
12517,CA
12518,CA
12519,CA
12520,CA
12521,CA
12522,CA
12523,CA
12524,CA
12525,CA
12526,CA
12527,CA
12528,CA
12529,CA
12530,CA
12531,CA
12532,CA
12533,CA
12534,CA
12535,CA
12536,CA
12537,CA
12538,CA
12539,CA
12540,CA
12541,CA
12542,CA
12543,CA
12544,CA
12545,CA
12546,CA
12547,CA
12548,CA
12549,CA
12550,CA
12551,CA
12552,CA
12553,CA
12554,CA
12555,CA
12556,CA
12557,CA
12558,CA
12559,CA
12560,CA
12561,CA
12562,CA
12563,CA
12564,CA
12565,CA
12566,CA
12567,CA
12568,CA
12569,CA
12570,CA
12571,CA
12572,CA
12573,CA
12574,CA
12575,CA
12576,CA
12577,CA
12578,CA
12579,CA
12580,CA
12581,CA
12582,CA
12583,CA
12584,CA
12585,CA
12586,CA
12587,CA
12588,CA
12589,CA
12590,CA
12591,CA
12592,CA
12593,CA
12594,CA
12595,CA
12596,CA
12597,CA
12598,CA
12599,CA
12600,CA
12601,CA
12602,CA
12603,CA
12604,CA
12605,CA
12606,CA
12607,CA
12608,CA
12609,CA
12610,CA
12611,CA
12612,CA
12613,CA
12614,CA
12615,CA
12616,CA
12617,CA
12618,CA
12619,CA
12620,CA
12621,CA
12622,CA
12623,CA
12624,CA
12625,CA
12626,CA
12627,CA
12628,CA
12629,CA
12630,CA
12631,CA
12632,CA
12633,CA
12634,CA
12635,CA
12636,CA
12637,CA
12638,CA
12639,CA
12640,CA
12641,CA
12642,CA
12643,CA
12644,CA
12645,CA
12646,CA
12647,CA
12648,CA
12649,CA
12650,CA
12651,CA
12652,CA
12653,CA
12654,CA
12655,CA
12656,CA
12657,CA
12658,CA
12659,CA
12660,CA
12661,CA
12662,CA
12663,CA
12664,CA
12665,CA
12666,CA
12667,CA
12668,CA
12669,CA
12670,CA
12671,CA
12672,CA
12673,CA
12674,CA
12675,CA
12676,CA
12677,CA
12678,CA
12679,CA
12680,CA
12681,CA
12682,CA
12683,CA
12684,CA
12685,CA
12686,CA
12687,CA
12688,CA
12689,CA
12690,CA
12691,CA
12692,CA
12693,CA
12694,CA
12695,CA
12696,CA
12697,CA
12698,CA
12699,CA
12700,CA
12701,CA
12702,CA
12703,CA
12704,CA
12705,CA
12706,CA
12707,CA
12708,CA
12709,CA
12710,CA
12711,CA
12712,CA
12713,CA
12714,CA
12715,CA
12716,CA
12717,CA
12718,CA
12719,CA
12720,CA
12721,CA
12722,CA
12723,CA
12724,CA
12725,CA
12726,CA
12727,CA
12728,CA
12729,CA
12730,CA
12731,CA
12732,CA
12733,CA
12734,CA
12735,CA
12736,CA
12737,CA
12738,CA
12739,CA
12740,CA
12741,CA
12742,CA
12743,CA
12744,CA
12745,CA
12746,CA
12747,CA
12748,CA
12749,CA
12750,CA
12751,CA
12752,CA
12753,CA
12754,CA
12755,CA
12756,CA
12757,CA
12758,CA
12759,CA
12760,CA
12761,CA
12762,CA
12763,CA
12764,CA
12765,CA
12766,CA
12767,CA
12768,CA
12769,CA
12770,CA
12771,CA
12772,CA
12773,CA
12774,CA
12775,CA
12776,CA
12777,CA
12778,CA
12779,CA
12780,CA
12781,CA
12782,CA
12783,CA
12784,CA
12785,CA
12786,CA
12787,CA
12788,CA
12789,CA
12790,CA
12791,CA
12792,CA
12793,CA
12794,CA
12795,CA
12796,CA
12797,CA
12798,CA
12799,CA
12800,CA
12801,CA
12802,CA
12803,CA
12804,CA
12805,CA
12806,CA
12807,CA
12808,CA
12809,CA
12810,CA
12811,CA
12812,CA
12813,CA
12814,CA
12815,CA
12816,CA
12817,CA
12818,CA
12819,CA
12820,CA
12821,CA
12822,CA
12823,CA
12824,CA
12825,CA
12826,CA
12827,CA
12828,CA
12829,CA
12830,CA
12831,CA
12832,CA
12833,CA
12834,CA
12835,CA
12836,CA
12837,CA
12838,CA
12839,CA
12840,CA
12841,CA
12842,CA
12843,CA
12844,CA
12845,CA
12846,CA
12847,CA
12848,CA
12849,CA
12850,CA
12851,CA
12852,CA
12853,CA
12854,CA
12855,CA
12856,CA
12857,CA
12858,CA
12859,CA
12860,CA
12861,CA
12862,CA
12863,CA
12864,CA
12865,CA
12866,CA
12867,CA
12868,CA
12869,CA
12870,CA
12871,CA
12872,CA
12873,CA
12874,CA
12875,CA
12876,CA
12877,CA
12878,CA
12879,CA
12880,CA
12881,CA
12882,CA
12883,CA
12884,CA
12885,CA
12886,CA
12887,CA
12888,CA
12889,CA
12890,CA
12891,CA
12892,CA
12893,CA
12894,CA
12895,CA
12896,CA
12897,CA
12898,CA
12899,CA
12900,CA
12901,CA
12902,CA
12903,CA
12904,CA
12905,CA
12906,CA
12907,CA
12908,CA
12909,CA
12910,CA
12911,CA
12912,CA
12913,CA
12914,CA
12915,CA
12916,CA
12917,CA
12918,CA
12919,CA
12920,CA
12921,CA
12922,CA
12923,CA
12924,CA
12925,CA
12926,CA
12927,CA
12928,CA
12929,CA
12930,CA
12931,CA
12932,CA
12933,CA
12934,CA
12935,CA
12936,CA
12937,CA
12938,CA
12939,CA
12940,CA
12941,CA
12942,CA
12943,CA
12944,CA
12945,CA
12946,CA
12947,CA
12948,CA
12949,CA
12950,CA
12951,CA
12952,CA
12953,CA
12954,CA
12955,CA
12956,CA
12957,CA
12958,CA
12959,CA
12960,CA
12961,CA
12962,CA
12963,CA
12964,CA
12965,CA
12966,CA
12967,CA
12968,CA
12969,CA
12970,CA
12971,CA
12972,CA
12973,CA
12974,CA
12975,CA
12976,CA
12977,CA
12978,CA
12979,CA
12980,CA
12981,CA
12982,CA
12983,CA
12984,CA
12985,CA
12986,CA
12987,CA
12988,CA
12989,CA
12990,CA
12991,CA
12992,CA
12993,CA
12994,CA
12995,CA
12996,CA
12997,CA
12998,CA
12999,CA
13000,CA
13001,CA
13002,CA
13003,CA
13004,CA
13005,CA
13006,CA
13007,CA
13008,CA
13009,CA
13010,CA
13011,CA
13012,CA
13013,CA
13014,CA
13015,CA
13016,CA
13017,CA
13018,CA
13019,CA
13020,CA
13021,CA
13022,CA
13023,CA
13024,CA
13025,CA
13026,CA
13027,CA
13028,CA
13029,CA
13030,CA
13031,CA
13032,CA
13033,CA
13034,CA
13035,CA
13036,CA
13037,CA
13038,CA
13039,CA
13040,CA
13041,CA
13042,CA
13043,CA
13044,CA
13045,CA
13046,CA
13047,CA
13048,CA
13049,CA
13050,CA
13051,CA
13052,CA
13053,CA
13054,CA
13055,CA
13056,CA
13057,CA
13058,CA
13059,CA
13060,CA
13061,CA
13062,CA
13063,CA
13064,CA
13065,CA
13066,CA
13067,CA
13068,CA
13069,CA
13070,CA
13071,CA
13072,CA
13073,CA
13074,CA
13075,CA
13076,CA
13077,CA
13078,CA
13079,CA
13080,CA
13081,CA
13082,CA
13083,CA
13084,CA
13085,CA
13086,CA
13087,CA
13088,CA
13089,CA
13090,CA
13091,CA
13092,CA
13093,CA
13094,CA
13095,CA
13096,CA
13097,CA
13098,CA
13099,CA
13100,CA
13101,CA
13102,CA
13103,CA
13104,CA
13105,CA
13106,CA
13107,CA
13108,CA
13109,CA
13110,CA
13111,CA
13112,CA
13113,CA
13114,CA
13115,CA
13116,CA
13117,CA
13118,CA
13119,CA
13120,CA
13121,CA
13122,CA
13123,CA
13124,CA
13125,CA
13126,CA
13127,CA
13128,CA
13129,CA
13130,CA
13131,CA
13132,CA
13133,CA
13134,CA
13135,CA
13136,CA
13137,CA
13138,CA
13139,CA
13140,CA
13141,CA
13142,CA
13143,CA
13144,CA
13145,CA
13146,CA
13147,CA
13148,CA
13149,CA
13150,CA
13151,CA
13152,CA
13153,CA
13154,CA
13155,CA
13156,CA
13157,CA
13158,CA
13159,CA
13160,CA
13161,CA
13162,CA
13163,CA
13164,CA
13165,CA
13166,CA
13167,CA
13168,CA
13169,CA
13170,CA
13171,CA
13172,CA
13173,CA
13174,CA
13175,CA
13176,CA
13177,CA
13178,CA
13179,CA
13180,CA
13181,CA
13182,CA
13183,CA
13184,CA
13185,CA
13186,CA
13187,CA
13188,CA
13189,CA
13190,CA
13191,CA
13192,CA
13193,CA
13194,CA
13195,CA
13196,CA
13197,CA
13198,CA
13199,CA
13200,CA
13201,CA
13202,CA
13203,CA
13204,CA
13205,CA
13206,CA
13207,CA
13208,CA
13209,CA
13210,CA
13211,CA
13212,CA
13213,CA
13214,CA
13215,CA
13216,CA
13217,CA
13218,CA
13219,CA
13220,CA
13221,CA
13222,CA
13223,CA
13224,CA
13225,CA
13226,CA
13227,CA
13228,CA
13229,CA
13230,CA
13231,CA
13232,CA
13233,CA
13234,CA
13235,CA
13236,CA
13237,CA
13238,CA
13239,CA
13240,CA
13241,CA
13242,CA
13243,CA
13244,CA
13245,CA
13246,CA
13247,CA
13248,CA
13249,CA
13250,CA
13251,CA
13252,CA
13253,CA
13254,CA
13255,CA
13256,CA
13257,CA
13258,CA
13259,CA
13260,CA
13261,CA
13262,CA
13263,CA
13264,CA
13265,CA
13266,CA
13267,CA
13268,CA
13269,CA
13270,CA
13271,CA
13272,CA
13273,CA
13274,CA
13275,CA
13276,CA
13277,CA
13278,CA
13279,CA
13280,CA
13281,CA
13282,CA
13283,CA
13284,CA
13285,CA
13286,CA
13287,CA
13288,CA
13289,CA
13290,CA
13291,CA
13292,CA
13293,CA
13294,CA
13295,CA
13296,CA
13297,CA
13298,CA
13299,CA
13300,CA
13301,CA
13302,CA
13303,CA
13304,CA
13305,CA
13306,CA
13307,CA
13308,CA
13309,CA
13310,CA
13311,CA
13312,CA
13313,CA
13314,CA
13315,CA
13316,CA
13317,CA
13318,CA
13319,CA
13320,CA
13321,CA
13322,CA
13323,CA
13324,CA
13325,CA
13326,CA
13327,CA
13328,CA
13329,CA
13330,CA
13331,CA
13332,CA
13333,CA
13334,CA
13335,CA
13336,CA
13337,CA
13338,CA
13339,CA
13340,CA
13341,CA
13342,CA
13343,CA
13344,CA
13345,CA
13346,CA
13347,CA
13348,CA
13349,CA
13350,CA
13351,CA
13352,CA
13353,CA
13354,CA
13355,CA
13356,CA
13357,CA
13358,CA
13359,CA
13360,CA
13361,CA
13362,CA
13363,CA
13364,CA
13365,CA
13366,CA
13367,CA
13368,CA
13369,CA
13370,CA
13371,CA
13372,CA
13373,CA
13374,CA
13375,CA
13376,CA
13377,CA
13378,CA
13379,CA
13380,CA
13381,CA
13382,CA
13383,CA
13384,CA
13385,CA
13386,CA
13387,CA
13388,CA
13389,CA
13390,CA
13391,CA
13392,CA
13393,CA
13394,CA
13395,CA
13396,CA
13397,CA
13398,CA
13399,CA
13400,CA
13401,CA
13402,CA
13403,CA
13404,CA
13405,CA
13406,CA
13407,CA
13408,CA
13409,CA
13410,CA
13411,CA
13412,CA
13413,CA
13414,CA
13415,CA
13416,CA
13417,CA
13418,CA
13419,CA
13420,CA
13421,CA
13422,CA
13423,CA
13424,CA
13425,CA
13426,CA
13427,CA
13428,CA
13429,CA
13430,CA
13431,CA
13432,CA
13433,CA
13434,CA
13435,CA
13436,CA
13437,CA
13438,CA
13439,CA
13440,CA
13441,CA
13442,CA
13443,CA
13444,CA
13445,CA
13446,CA
13447,CA
13448,CA
13449,CA
13450,CA
13451,CA
13452,CA
13453,CA
13454,CA
13455,CA
13456,CA
13457,CA
13458,CA
13459,CA
13460,CA
13461,CA
13462,CA
13463,CA
13464,CA
13465,CA
13466,CA
13467,CA
13468,CA
13469,CA
13470,CA
13471,CA
13472,CA
13473,CA
13474,CA
13475,CA
13476,CA
13477,CA
13478,CA
13479,CA
13480,CA
13481,CA
13482,CA
13483,CA
13484,CA
13485,CA
13486,CA
13487,CA
13488,CA
13489,CA
13490,CA
13491,CA
13492,CA
13493,CA
13494,CA
13495,CA
13496,CA
13497,CA
13498,CA
13499,CA
13500,CA
13501,CA
13502,CA
13503,CA
13504,CA
13505,CA
13506,CA
13507,CA
13508,CA
13509,CA
13510,CA
13511,CA
13512,CA
13513,CA
13514,CA
13515,CA
13516,CA
13517,CA
13518,CA
13519,CA
13520,CA
13521,CA
13522,CA
13523,CA
13524,CA
13525,CA
13526,CA
13527,CA
13528,CA
13529,CA
13530,CA
13531,CA
13532,CA
13533,CA
13534,CA
13535,CA
13536,CA
13537,CA
13538,CA
13539,CA
13540,CA
13541,CA
13542,CA
13543,CA
13544,CA
13545,CA
13546,CA
13547,CA
13548,CA
13549,CA
13550,CA
13551,CA
13552,CA
13553,CA
13554,CA
13555,CA
13556,CA
13557,CA
13558,CA
13559,CA
13560,CA
13561,CA
13562,CA
13563,CA
13564,CA
13565,CA
13566,CA
13567,CA
13568,CA
13569,CA
13570,CA
13571,CA
13572,CA
13573,CA
13574,CA
13575,CA
13576,CA
13577,CA
13578,CA
13579,CA
13580,CA
13581,CA
13582,CA
13583,CA
13584,CA
13585,CA
13586,CA
13587,CA
13588,CA
13589,CA
13590,CA
13591,CA
13592,CA
13593,CA
13594,OR
13595,CA
13596,OR
13597,OR
13598,OR
13599,OR
13600,CA
13601,OR
13602,OR
13603,OR
13604,OR
13605,CA
13606,OR
13607,OR
13608,OR
13609,OR
13610,OR
13611,OR
13612,OR
13613,OR
13614,CA
13615,CA
13616,CA
13617,CA
13618,CA
13619,CA
13620,CA
13621,CA
13622,CA
13623,CA
13624,CA
13625,CA
13626,CA
13627,CA
13628,CA
13629,CA
13630,CA
13631,CA
13632,CA
13633,CA
13634,CA
13635,CA
13636,CA
13637,CA
13638,CA
13639,CA
13640,CA
13641,CA
13642,CA
13643,CA
13644,CA
13645,CA
13646,CA
13647,CA
13648,CA
13649,CA
13650,CA
13651,CA
13652,CA
13653,CA
13654,CA
13655,CA
13656,CA
13657,CA
13658,CA
13659,CA
13660,CA
13661,CA
13662,CA
13663,CA
13664,CA
13665,CA
13666,CA
13667,CA
13668,CA
13669,CA
13670,CA
13671,CA
13672,CA
13673,CA
13674,CA
13675,CA
13676,CA
13677,CA
13678,CA
13679,CA
13680,CA
13681,OR
13682,OR
13683,OR
13684,OR
13685,HI
13686,HI
13687,HI
13688,HI
13689,HI
13690,HI
13691,HI
13692,HI
13693,HI
13694,HI
13695,HI
13696,HI
13697,HI
13698,HI
13699,HI
13700,HI
13701,HI
13702,HI
13703,HI
13704,HI
13705,HI
13706,HI
13707,HI
13708,HI
13709,HI
13710,HI
13711,HI
13712,HI
13713,HI
13714,HI
13715,HI
13716,HI
13717,HI
13718,HI
13719,HI
13720,HI
13721,HI
13722,HI
13723,HI
13724,HI
13725,HI
13726,HI
13727,HI
13728,HI
13729,HI
13730,HI
13731,HI
13732,HI
13733,HI
13734,HI
13735,HI
13736,HI
13737,HI
13738,HI
13739,HI
13740,HI
13741,HI
13742,HI
13743,HI
13744,HI
13745,HI
13746,HI
13747,HI
13748,HI
13749,HI
13750,HI
13751,HI
13752,HI
13753,HI
13754,HI
13755,HI
13756,HI
13757,HI
13758,HI
13759,HI
13760,OR
13761,OR
13762,OR
13763,OR
13764,OR
13765,OR
13766,OR
13767,OR
13768,WA
13769,OR
13770,OR
13771,OR
13772,OR
13773,OR
13774,OR
13775,OR
13776,OR
13777,OR
13778,WA
13779,OR
13780,OR
13781,OR
13782,WA
13783,OR
13784,OR
13785,OR
13786,OR
13787,OR
13788,OR
13789,OR
13790,OR
13791,OR
13792,OR
13793,OR
13794,OR
13795,OR
13796,OR
13797,OR
13798,OR
13799,OR
13800,OR
13801,OR
13802,OR
13803,OR
13804,OR
13805,OR
13806,OR
13807,OR
13808,OR
13809,OR
13810,OR
13811,OR
13812,OR
13813,OR
13814,OR
13815,OR
13816,OR
13817,OR
13818,OR
13819,OR
13820,OR
13821,OR
13822,OR
13823,OR
13824,OR
13825,OR
13826,OR
13827,OR
13828,OR
13829,OR
13830,OR
13831,OR
13832,OR
13833,OR
13834,OR
13835,OR
13836,OR
13837,OR
13838,OR
13839,OR
13840,OR
13841,OR
13842,WA
13843,OR
13844,WA
13845,WA
13846,WA
13847,WA
13848,WA
13849,WA
13850,WA
13851,WA
13852,WA
13853,WA
13854,WA
13855,WA
13856,WA
13857,WA
13858,WA
13859,OR
13860,OR
13861,WA
13862,WA
13863,OR
13864,WA
13865,OR
13866,OR
13867,OR
13868,OR
13869,WA
13870,OR
13871,OR
13872,OR
13873,OR
13874,OR
13875,OR
13876,OR
13877,OR
13878,OR
13879,OR
13880,OR
13881,OR
13882,OR
13883,OR
13884,OR
13885,OR
13886,WA
13887,WA
13888,WA
13889,WA
13890,OR
13891,OR
13892,WA
13893,WA
13894,WA
13895,WA
13896,WA
13897,WA
13898,WA
13899,OR
13900,OR
13901,OR
13902,OR
13903,OR
13904,WA
13905,WA
13906,WA
13907,WA
13908,WA
13909,WA
13910,WA
13911,WA
13912,WA
13913,OR
13914,OR
13915,OR
13916,OR
13917,OR
13918,OR
13919,OR
13920,OR
13921,OR
13922,OR
13923,OR
13924,OR
13925,OR
13926,OR
13927,OR
13928,OR
13929,OR
13930,OR
13931,OR
13932,OR
13933,OR
13934,OR
13935,OR
13936,OR
13937,OR
13938,OR
13939,OR
13940,OR
13941,OR
13942,WA
13943,WA
13944,WA
13945,WA
13946,WA
13947,WA
13948,WA
13949,WA
13950,WA
13951,WA
13952,WA
13953,WA
13954,WA
13955,WA
13956,WA
13957,WA
13958,WA
13959,WA
13960,WA
13961,WA
13962,WA
13963,WA
13964,WA
13965,WA
13966,WA
13967,WA
13968,WA
13969,WA
13970,WA
13971,WA
13972,WA
13973,WA
13974,WA
13975,WA
13976,WA
13977,WA
13978,WA
13979,WA
13980,WA
13981,WA
13982,WA
13983,WA
13984,WA
13985,WA
13986,WA
13987,WA
13988,WA
13989,WA
13990,WA
13991,WA
13992,WA
13993,WA
13994,WA
13995,WA
13996,WA
13997,WA
13998,WA
13999,WA
14000,WA
14001,WA
14002,WA
14003,WA
14004,WA
14005,WA
14006,WA
14007,WA
14008,WA
14009,WA
14010,WA
14011,WA
14012,WA
14013,WA
14014,WA
14015,WA
14016,WA
14017,WA
14018,WA
14019,WA
14020,WA
14021,WA
14022,WA
14023,WA
14024,WA
14025,WA
14026,WA
14027,WA
14028,WA
14029,WA
14030,WA
14031,WA
14032,WA
14033,WA
14034,WA
14035,WA
14036,WA
14037,WA
14038,WA
14039,WA
14040,WA
14041,WA
14042,WA
14043,WA
14044,WA
14045,WA
14046,WA
14047,WA
14048,WA
14049,WA
14050,WA
14051,WA
14052,WA
14053,WA
14054,WA
14055,WA
14056,WA
14057,WA
14058,WA
14059,WA
14060,WA
14061,WA
14062,WA
14063,WA
14064,WA
14065,WA
